"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SDTMIG v3.4","3","Trial Design","TA","ARMCD","Planned Arm Code","Char","","",,"","Topic","ARMCD is limited to 20 characters and does not have special character restrictions. The maximum length of ARMCD is longer than that for other ""short"" variables to accommodate the kind of values that are likely to be needed for crossover trials. For example, if ARMCD values for a 7-period crossover were constructed using 2-character abbreviations for each treatment and separating hyphens, the length of ARMCD values would be 20.","Req"
"SDTMIG v3.4","4","Trial Design","TA","ARM","Description of Planned Arm","Char","","",,"","Synonym Qualifier","Name given to an arm or treatment group.","Req"
"SDTMIG v3.4","5","Trial Design","TA","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the order of the element within the arm.","Req"
"SDTMIG v3.4","6","Trial Design","TA","ETCD","Element Code","Char","","",,"","Record Qualifier","ETCD (the companion to ELEMENT) is limited to 8 characters and does not have special character restrictions. These values should be short for ease of use in programming, but it is not expected that ETCD will need to serve as a variable name.","Req"
"SDTMIG v3.4","7","Trial Design","TA","ELEMENT","Description of Element","Char","","",,"","Synonym Qualifier","The name of the element. The same element may occur more than once within an arm.","Perm"
"SDTMIG v3.4","8","Trial Design","TA","TABRANCH","Branch","Char","","",,"","Rule","Condition subject met, at a ""branch"" in the trial design at the end of this element, to be included in this arm (e.g., ""Randomization to DRUG X"").","Exp"
"SDTMIG v3.4","9","Trial Design","TA","TATRANS","Transition Rule","Char","","",,"","Rule","If the trial design allows a subject to transition to an element other than the next element in sequence, then the conditions for transitioning to those other elements, and the alternative element sequences, are specified in this rule (e.g., ""Responders go to washout"").","Exp"
"SDTMIG v3.4","10","Trial Design","TA","EPOCH","Epoch","Char","C99079","",,"","Timing","Name of the trial epoch with which this element of the arm is associated.","Req"
"SDTMIG v3.4","1","Trial Design","TD","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TD","DOMAIN","Domain Abbreviation","Char","","",,"TD","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Trial Design","TD","TDORDER","Sequence of Planned Assessment Schedule","Num","","",,"","Timing","A number given to ensure ordinal sequencing of the planned assessment schedules within a trial.","Req"
"SDTMIG v3.4","4","Trial Design","TD","TDANCVAR","Anchor Variable Name","Char","","",,"","Timing","A reference to the date variable name that provides the start point from which the planned disease assessment schedule is measured. This must be a referenced from the ADaM ADSL dataset (e.g., ""ANCH1DT""). Note: TDANCVAR will contain the name of a reference date variable.","Req"
"SDTMIG v3.4","5","Trial Design","TD","TDSTOFF","Offset from the Anchor","Char","","","ISO 8601 duration","","Timing","A fixed offset from the date provided by the variable referenced in TDANCVAR. This is used when the timing of planned cycles does not start on the exact day referenced in the variable indicated in TDANCVAR. The value of this variable will be either zero or a positive value and will be represented in ISO 8601 character format.","Req"
"SDTMIG v3.4","6","Trial Design","TD","TDTGTPAI","Planned Assessment Interval","Char","","","ISO 8601 duration","","Timing","The planned interval between disease assessments represented in ISO 8601 character format.","Req"
"SDTMIG v3.4","7","Trial Design","TD","TDMINPAI","Planned Assessment Interval Minimum","Char","","","ISO 8601 duration","","Timing","The lower limit of the allowed range for the planned interval between disease assessments represented in ISO 8601 character format.","Req"
"SDTMIG v3.4","8","Trial Design","TD","TDMAXPAI","Planned Assessment Interval Maximum","Char","","","ISO 8601 duration","","Timing","The upper limit of the allowed range for the planned interval between disease assessments represented in ISO 8601 character format.","Req"
"SDTMIG v3.4","9","Trial Design","TD","TDNUMRPT","Maximum Number of Actual Assessments","Num","","",,"","Record Qualifier","This variable must represent the maximum number of actual assessments for the analysis that this disease assessment schedule describes. In a trial where the maximum number of assessments is not defined explicitly in the protocol (e.g., assessments occur until death), TDNUMRPT should represent the maximum number of disease assessments that support the efficacy analysis encountered by any subject across the trial at that point in time.","Req"
"SDTMIG v3.4","1","Trial Design","TE","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TE","DOMAIN","Domain Abbreviation","Char","","",,"TE","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Trial Design","TE","ETCD","Element Code","Char","","",,"","Topic","ETCD (the companion to ELEMENT) is limited to 8 characters and does not have special character restrictions. These values should be short for ease of use in programming, but it is not expected that ETCD will need to serve as a variable name.","Req"
"SDTMIG v3.4","4","Trial Design","TE","ELEMENT","Description of Element","Char","","",,"","Synonym Qualifier","The name of the element.","Req"
"SDTMIG v3.4","5","Trial Design","TE","TESTRL","Rule for Start of Element","Char","","",,"","Rule","Describes condition for beginning element.","Req"
"SDTMIG v3.4","6","Trial Design","TE","TEENRL","Rule for End of Element","Char","","",,"","Rule","Describes condition for ending element. Either TEENRL or TEDUR must be present for each element.","Perm"
"SDTMIG v3.4","7","Trial Design","TE","TEDUR","Planned Duration of Element","Char","","","ISO 8601 duration","","Timing","Planned duration of element in ISO 8601 format. Used when the rule for ending the element is applied after a fixed duration.","Perm"
"SDTMIG v3.4","1","Trial Design","TI","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TI","DOMAIN","Domain Abbreviation","Char","","",,"TI","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Trial Design","TI","IETESTCD","Incl/Excl Criterion Short Name","Char","","",,"","Topic","Short name IETEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in IETESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). IETESTCD cannot contain characters other than letters, numbers, or underscores. The prefix ""IE"" is used to ensure consistency with the IE domain.","Req"
"SDTMIG v3.4","4","Trial Design","TI","IETEST","Inclusion/Exclusion Criterion","Char","","",,"","Synonym Qualifier","Full text of the inclusion or exclusion criterion. The prefix ""IE"" is used to ensure consistency with the IE domain.","Req"
"SDTMIG v3.4","5","Trial Design","TI","IECAT","Inclusion/Exclusion Category","Char","C66797","",,"","Grouping Qualifier","Used for categorization of the inclusion or exclusion criteria.","Req"
"SDTMIG v3.4","6","Trial Design","TI","IESCAT","Inclusion/Exclusion Subcategory","Char","","",,"","Grouping Qualifier","A further categorization of the exception criterion. Can be used to distinguish criteria for a sub-study or to categorize as major or minor exceptions. Examples: ""MAJOR"", ""MINOR"".","Perm"
"SDTMIG v3.4","7","Trial Design","TI","TIRL","Inclusion/Exclusion Criterion Rule","Char","","",,"","Rule","Rule that expresses the criterion in computer-executable form. See Assumption 4.","Perm"
"SDTMIG v3.4","8","Trial Design","TI","TIVERS","Protocol Criteria Versions","Char","","",,"","Record Qualifier","The number of this version of the Inclusion/Exclusion criteria. May be omitted if there is only 1 version.","Perm"
"SDTMIG v3.4","1","Trial Design","TM","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TM","DOMAIN","Domain Abbreviation","Char","","",,"TM","Identifier","Two-character abbreviation for the domain, which must be TM.","Req"
"SDTMIG v3.4","3","Trial Design","TM","MIDSTYPE","Disease Milestone Type","Char","","",,"","Topic","The type of disease milestone. Example: ""HYPOGLYCEMIC EVENT"".","Req"
"SDTMIG v3.4","4","Trial Design","TM","TMDEF","Disease Milestone Definition","Char","","",,"","Variable Qualifier","Definition of the disease milestone.","Req"
"SDTMIG v3.4","5","Trial Design","TM","TMRPT","Disease Milestone Repetition Indicator","Char","C66742","",,"","Record Qualifier","Indicates whether this is a disease milestone that can occur only once (""N"") or a type of disease milestone that can occur multiple times (""Y"").","Req"
"SDTMIG v3.4","1","Trial Design","TS","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TS","DOMAIN","Domain Abbreviation","Char","","",,"TS","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Trial Design","TS","TSSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness within a parameter. Allows inclusion of multiple records for the same TSPARMCD.","Req"
"SDTMIG v3.4","4","Trial Design","TS","TSGRPID","Group ID","Char","","",,"","Identifier","Used to tie together a group of related records.","Perm"
"SDTMIG v3.4","5","Trial Design","TS","TSPARMCD","Trial Summary Parameter Short Name","Char","C66738","",,"","Topic","TSPARMCD (the companion to TSPARM) is limited to 8 characters and does not have special character restrictions. These values should be short for ease of use in programming, but it is not expected that TSPARMCD will need to serve as variable names. Examples: ""AGEMIN"", ""AGEMAX"".","Req"
"SDTMIG v3.4","6","Trial Design","TS","TSPARM","Trial Summary Parameter","Char","C67152","",,"","Synonym Qualifier","Term for the trial summary parameter. The value in TSPARM cannot be longer than 40 characters. Examples: ""Planned Minimum Age of Subjects"", ""Planned Maximum Age of Subjects"".","Req"
"SDTMIG v3.4","7","Trial Design","TS","TSVAL","Parameter Value","Char","","",,"","Result Qualifier","Value of TSPARM. Example: ""ASTHMA"" when TSPARM value is ""Trial Indication"". TSVAL can only be null when TSVALNF is populated. Text over 200 characters can be added to additional columns TSVAL1-TSVALn. See Assumption 8.","Exp"
"SDTMIG v3.4","8","Trial Design","TS","TSVALNF","Parameter Value Null Flavor","Char","","","ISO 21090 NullFlavor","","Result Qualifier","Null flavor for the value of TSPARM, to be populated only if TSVAL is null.","Perm"
"SDTMIG v3.4","9","Trial Design","TS","TSVALCD","Parameter Value Code","Char","","",,"","Result Qualifier","This is the code of the term in TSVAL. For example, ""6CW7F3G59X"" is the code for gabapentin; ""C49488"" is the code for Y. The length of this variable can be longer than 8 to accommodate the length of the external terminology.","Exp"
"SDTMIG v3.4","10","Trial Design","TS","TSVCDREF","Name of the Reference Terminology","Char","C66788","",,"","Result Qualifier","The name of the reference terminology from which TSVALCD is taken. For example; CDISC CT, SNOMED, ISO 8601.","Exp"
"SDTMIG v3.4","11","Trial Design","TS","TSVCDVER","Version of the Reference Terminology","Char","","",,"","Result Qualifier","The version number of the reference terminology, if applicable.","Exp"
"SDTMIG v3.4","1","Trial Design","TV","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TV","DOMAIN","Domain Abbreviation","Char","","",,"TV","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Trial Design","TV","VISITNUM","Visit Number","Num","","",,"","Topic","Clinical encounter number. Numeric version of VISIT, used for sorting.","Req"
"SDTMIG v3.4","4","Trial Design","TV","VISIT","Visit Name","Char","","",,"","Synonym Qualifier","Description of clinical encounter. This is often defined in the protocol. Used in addition to VISITNUM and/or VISITDY as a text description of the clinical encounter.","Req"
